geneId	baseMean_ICP4	log2FoldChange_ICP4	lfcSE_ICP4	stat_ICP4	pvalue_ICP4	padj_ICP4	gene_ICP4	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_ICP4	DE_n208	DE_n6	DE_RR_LL	seqnames_2h	start_2h	end_2h	width_2h	strand_2h	V4_2h	V5_2h	V6_2h	V7_2h	V8_2h	V9_2h	V10_2h	annotation_2h	geneChr_2h	geneStart_2h	geneEnd_2h	geneLength_2h	geneStrand_2h	transcriptId_2h	distanceToTSS_2h	external_gene_name_2h	annotation_short_2h	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h	annotation_short_4h
ENSG00000006607	2594.65062683328	0.222074721884456	0.177566131694905	1.25065923194196	0.211058830322467	0.377264000074129	FARP2	2362.81835389186	-0.0223936805183777	0.188091822244201	-0.119057172455397	0.905230060767081	0.948039040551329	FARP2	3535.45353217	0.33746003731942	0.243158844016943	1.3878172463096	0.165192701830208	0.301237490915433	FARP2	1236.2542248362	-0.0775689690365617	0.170469257885075	-0.455032009870403	0.649086210322279	0.756782542637326	FARP2	FALSE	FALSE	FALSE	FALSE	2	241355832	241356119	288	*	KOS_2h_peak_9807	191	.	5.04861	22.92743	19.10515	106	Promoter (<=1kb)	2	241356285	241494841	138557	1	ENST00000264042	-166	FARP2	Promoter (<=1kb)	2	241355908	241355967	60	*	KOS_4h_peak_916	41	.	4.19812	8.71181	4.12508	31	Promoter (<=1kb)	2	241356285	241494841	138557	1	ENST00000264042	-318	FARP2	Promoter (<=1kb)
ENSG00000006607	2594.65062683328	0.222074721884456	0.177566131694905	1.25065923194196	0.211058830322467	0.377264000074129	FARP2	2362.81835389186	-0.0223936805183777	0.188091822244201	-0.119057172455397	0.905230060767081	0.948039040551329	FARP2	3535.45353217	0.33746003731942	0.243158844016943	1.3878172463096	0.165192701830208	0.301237490915433	FARP2	1236.2542248362	-0.0775689690365617	0.170469257885075	-0.455032009870403	0.649086210322279	0.756782542637326	FARP2	FALSE	FALSE	FALSE	FALSE	2	241355197	241355635	439	*	KOS_2h_peak_9806	96	.	6.59289	13.0601	9.62422	344	Promoter (<=1kb)	2	241356285	241494841	138557	1	ENST00000264042	-650	FARP2	Promoter (<=1kb)	2	241355908	241355967	60	*	KOS_4h_peak_916	41	.	4.19812	8.71181	4.12508	31	Promoter (<=1kb)	2	241356285	241494841	138557	1	ENST00000264042	-318	FARP2	Promoter (<=1kb)
ENSG00000006831	4622.43047403716	0.01066497590034	0.12590909568521	0.0847037765008173	0.932496893546888	0.963207038240625	ADIPOR2	4638.05975618508	-0.0580031097264108	0.149746116864293	-0.387342997207573	0.698502297904193	0.815646124880738	ADIPOR2	5918.65736249373	-0.0433067935542063	0.154614959661816	-0.280094459481345	0.779405035344084	0.861571514486411	ADIPOR2	2569.56051283756	0.0532001168494005	0.150325539237411	0.353899391409341	0.723414283147323	0.813475118863929	ADIPOR2	FALSE	FALSE	FALSE	FALSE	12	1691328	1691557	230	*	KOS_2h_peak_3202	39	.	3.89546	6.96669	3.91863	42	Promoter (<=1kb)	12	1691163	1731056	39894	1	ENST00000540974	165	ADIPOR2	Promoter (<=1kb)	12	1690995	1691087	93	*	KOS_4h_peak_279	42	.	5.6933	8.90153	4.2963	43	Promoter (<=1kb)	12	1691070	1788674	97605	1	ENST00000357103	0	ADIPOR2	Promoter (<=1kb)
ENSG00000006831	4622.43047403716	0.01066497590034	0.12590909568521	0.0847037765008173	0.932496893546888	0.963207038240625	ADIPOR2	4638.05975618508	-0.0580031097264108	0.149746116864293	-0.387342997207573	0.698502297904193	0.815646124880738	ADIPOR2	5918.65736249373	-0.0433067935542063	0.154614959661816	-0.280094459481345	0.779405035344084	0.861571514486411	ADIPOR2	2569.56051283756	0.0532001168494005	0.150325539237411	0.353899391409341	0.723414283147323	0.813475118863929	ADIPOR2	FALSE	FALSE	FALSE	FALSE	12	1690956	1691238	283	*	KOS_2h_peak_3201	274	.	8.26982	31.4817	27.46131	111	Promoter (<=1kb)	12	1691070	1788674	97605	1	ENST00000357103	0	ADIPOR2	Promoter (<=1kb)	12	1690995	1691087	93	*	KOS_4h_peak_279	42	.	5.6933	8.90153	4.2963	43	Promoter (<=1kb)	12	1691070	1788674	97605	1	ENST00000357103	0	ADIPOR2	Promoter (<=1kb)
ENSG00000006831	4622.43047403716	0.01066497590034	0.12590909568521	0.0847037765008173	0.932496893546888	0.963207038240625	ADIPOR2	4638.05975618508	-0.0580031097264108	0.149746116864293	-0.387342997207573	0.698502297904193	0.815646124880738	ADIPOR2	5918.65736249373	-0.0433067935542063	0.154614959661816	-0.280094459481345	0.779405035344084	0.861571514486411	ADIPOR2	2569.56051283756	0.0532001168494005	0.150325539237411	0.353899391409341	0.723414283147323	0.813475118863929	ADIPOR2	FALSE	FALSE	FALSE	FALSE	12	1690734	1690879	146	*	KOS_2h_peak_3200	23	.	2.97714	5.21322	2.33884	103	Promoter (<=1kb)	12	1691070	1788674	97605	1	ENST00000357103	-191	ADIPOR2	Promoter (<=1kb)	12	1690995	1691087	93	*	KOS_4h_peak_279	42	.	5.6933	8.90153	4.2963	43	Promoter (<=1kb)	12	1691070	1788674	97605	1	ENST00000357103	0	ADIPOR2	Promoter (<=1kb)
ENSG00000008130	2711.83637801802	0.153745511148932	0.113785529108052	1.35118685437524	0.176635584485291	0.334510564925951	NADK	2590.84142281228	0.0127854087802183	0.165764815470425	0.0771298103516991	0.938520278399528	0.966084753662499	NADK	3397.46867339877	0.0758292771366536	0.183014375055512	0.414335087687255	0.678628720578899	0.791200456633596	NADK	1511.82123206071	0.261985164656397	0.157896650346931	1.65921926830469	0.097071616270631	0.183171279597229	NADK	FALSE	FALSE	FALSE	FALSE	1	1782792	1782916	125	*	KOS_2h_peak_64	23	.	2.97714	5.21322	2.33884	111	Promoter (2-3kb)	1	1779157	1780457	1301	2	ENST00000480542	-2335	NADK	Promoter (2-3kb)	1	1778296	1778425	130	*	KOS_4h_peak_6	68	.	6.99417	11.70148	6.84622	106	Promoter (<=1kb)	1	1756588	1778419	21832	2	ENST00000492768	0	NADK	Promoter (<=1kb)
ENSG00000008130	2711.83637801802	0.153745511148932	0.113785529108052	1.35118685437524	0.176635584485291	0.334510564925951	NADK	2590.84142281228	0.0127854087802183	0.165764815470425	0.0771298103516991	0.938520278399528	0.966084753662499	NADK	3397.46867339877	0.0758292771366536	0.183014375055512	0.414335087687255	0.678628720578899	0.791200456633596	NADK	1511.82123206071	0.261985164656397	0.157896650346931	1.65921926830469	0.097071616270631	0.183171279597229	NADK	FALSE	FALSE	FALSE	FALSE	1	1778075	1778552	478	*	KOS_2h_peak_63	174	.	6.20577	21.20024	17.43334	251	Promoter (<=1kb)	1	1751232	1778470	27239	2	ENST00000341426	0	NADK	Promoter (<=1kb)	1	1778296	1778425	130	*	KOS_4h_peak_6	68	.	6.99417	11.70148	6.84622	106	Promoter (<=1kb)	1	1756588	1778419	21832	2	ENST00000492768	0	NADK	Promoter (<=1kb)
ENSG00000008710	4968.82336991001	-0.0561884976685953	0.196331269060452	-0.286192301091347	0.774730840091282	0.867548890971236	PKD1	5369.21826799347	0.0597729373465982	0.183650408125864	0.32547130146116	0.744824399384169	0.848021863838631	PKD1	5443.75372193442	-0.514277417396919	0.242702510703351	-2.11896208204252	0.034093671569228	0.0909305855104696	PKD1	2854.66484113424	0.052444317546488	0.21377873586414	0.245320552273344	0.806208239461933	0.872580568940314	PKD1	FALSE	FALSE	FALSE	FALSE	16	2135569	2136176	608	*	KOS_2h_peak_5463	720	.	9.55051	77.41076	72.03746	419	Promoter (<=1kb)	16	2088708	2135898	47191	2	ENST00000262304	0	PKD1	Promoter (<=1kb)	16	2135942	2136080	139	*	KOS_4h_peak_451	109	.	5.14039	16.07908	10.91241	70	Promoter (<=1kb)	16	2088710	2135898	47189	2	ENST00000423118	-44	PKD1	Promoter (<=1kb)
ENSG00000008710	4968.82336991001	-0.0561884976685953	0.196331269060452	-0.286192301091347	0.774730840091282	0.867548890971236	PKD1	5369.21826799347	0.0597729373465982	0.183650408125864	0.32547130146116	0.744824399384169	0.848021863838631	PKD1	5443.75372193442	-0.514277417396919	0.242702510703351	-2.11896208204252	0.034093671569228	0.0909305855104696	PKD1	2854.66484113424	0.052444317546488	0.21377873586414	0.245320552273344	0.806208239461933	0.872580568940314	PKD1	FALSE	FALSE	FALSE	FALSE	16	2135569	2136176	608	*	KOS_2h_peak_5463	720	.	9.55051	77.41076	72.03746	419	Promoter (<=1kb)	16	2088708	2135898	47191	2	ENST00000262304	0	PKD1	Promoter (<=1kb)	16	2135626	2135738	113	*	KOS_4h_peak_450	100	.	5.20807	15.1835	10.07452	64	Promoter (<=1kb)	16	2088708	2135898	47191	2	ENST00000262304	160	PKD1	Promoter (<=1kb)
ENSG00000010310	31.5895864224527	1.87865506975936	0.822147423849711	2.28505863457255	0.0223093898847669	0.0797212343411385	GIPR	14.4857917540551	0.669860563084868	0.648711567923408	1.0326015385068	0.301790407900964	0.477463606707497	GIPR	80.1323243816617	3.07178614122824	0.554997370536786	5.53477602651928	3.11626309447063e-08	5.46658286416786e-07	GIPR	25.8955672881439	2.94160850633221	0.768179402324368	3.82932489133587	0.000128495276383948	0.000714327419816361	GIPR	FALSE	FALSE	TRUE	TRUE	19	45670909	45671107	199	*	KOS_2h_peak_8454	156	.	8.81283	19.35523	15.64657	94	Promoter (<=1kb)	19	45670256	45671362	1107	1	ENST00000591322	653	GIPR	Promoter (<=1kb)	19	45670895	45670983	89	*	KOS_4h_peak_782	52	.	6.54855	9.96887	5.26006	49	Promoter (<=1kb)	19	45670256	45671362	1107	1	ENST00000591322	639	GIPR	Promoter (<=1kb)
ENSG00000010310	31.5895864224527	1.87865506975936	0.822147423849711	2.28505863457255	0.0223093898847669	0.0797212343411385	GIPR	14.4857917540551	0.669860563084868	0.648711567923408	1.0326015385068	0.301790407900964	0.477463606707497	GIPR	80.1323243816617	3.07178614122824	0.554997370536786	5.53477602651928	3.11626309447063e-08	5.46658286416786e-07	GIPR	25.8955672881439	2.94160850633221	0.768179402324368	3.82932489133587	0.000128495276383948	0.000714327419816361	GIPR	FALSE	FALSE	TRUE	TRUE	19	45677847	45678151	305	*	KOS_2h_peak_8455	19	.	3.04585	4.79411	1.97142	241	Promoter (<=1kb)	19	45677637	45678126	490	1	ENST00000593127	210	GIPR	Promoter (<=1kb)	19	45670895	45670983	89	*	KOS_4h_peak_782	52	.	6.54855	9.96887	5.26006	49	Promoter (<=1kb)	19	45670256	45671362	1107	1	ENST00000591322	639	GIPR	Promoter (<=1kb)
ENSG00000010310	31.5895864224527	1.87865506975936	0.822147423849711	2.28505863457255	0.0223093898847669	0.0797212343411385	GIPR	14.4857917540551	0.669860563084868	0.648711567923408	1.0326015385068	0.301790407900964	0.477463606707497	GIPR	80.1323243816617	3.07178614122824	0.554997370536786	5.53477602651928	3.11626309447063e-08	5.46658286416786e-07	GIPR	25.8955672881439	2.94160850633221	0.768179402324368	3.82932489133587	0.000128495276383948	0.000714327419816361	GIPR	FALSE	FALSE	TRUE	TRUE	19	45669270	45669520	251	*	KOS_2h_peak_8453	66	.	5.25215	9.86975	6.61116	182	Promoter (<=1kb)	19	45670256	45671362	1107	1	ENST00000591322	-736	GIPR	Promoter (<=1kb)	19	45670895	45670983	89	*	KOS_4h_peak_782	52	.	6.54855	9.96887	5.26006	49	Promoter (<=1kb)	19	45670256	45671362	1107	1	ENST00000591322	639	GIPR	Promoter (<=1kb)
ENSG00000010318	173.020928412218	-0.433889883108238	0.236069297351589	-1.83797676350104	0.0660658293879745	0.170367380241946	PHF7	176.615196462184	-0.712401979756844	0.334027784103105	-2.13276264329241	0.0329442021700818	0.0978971992704504	PHF7	242.758723081238	-0.345128599638819	0.257714193797681	-1.33919127446183	0.180508412265544	0.321569207871128	PHF7	89.7136835033358	-0.905049242463707	0.308151012727042	-2.93703153675952	0.00331370403635209	0.0116551950165107	PHF7	FALSE	FALSE	FALSE	FALSE	3	52410207	52411125	919	*	KOS_2h_peak_11236	319	.	12.64377	36.09298	31.98768	505	Promoter (<=1kb)	3	52410660	52423641	12982	1	ENST00000327906	0	PHF7	Promoter (<=1kb)	3	52410653	52410757	105	*	KOS_4h_peak_1044	41	.	5.56964	8.70312	4.11695	30	Promoter (<=1kb)	3	52410660	52423641	12982	1	ENST00000327906	0	PHF7	Promoter (<=1kb)
ENSG00000010361	346.7309838614	-0.252773108868157	0.195819386071137	-1.29084823489504	0.196756308238818	0.359631988360683	FUZ	367.011662122631	-0.295427623763084	0.219197802563939	-1.34776726913998	0.177733248331029	0.333164890637828	FUZ	425.245995936953	-0.471929541322741	0.242590405910838	-1.94537594984772	0.0517297471471275	0.125846693767919	FUZ	186.881050294695	-0.447679200710061	0.264650371662698	-1.69158727379622	0.090724694646778	0.173978318404407	FUZ	FALSE	FALSE	FALSE	FALSE	19	49808748	49809654	907	*	KOS_2h_peak_8567	354	.	11.45724	39.57132	35.41749	761	Promoter (<=1kb)	19	49808123	49808825	703	2	ENST00000534138	0	FUZ	Promoter (<=1kb)	19	49809383	49809521	139	*	KOS_4h_peak_795	69	.	6.85495	11.86177	6.98135	41	Promoter (<=1kb)	19	49808619	49809865	1247	2	ENST00000527973	344	FUZ	Promoter (<=1kb)
ENSG00000011105	1752.84054169568	0.279732305226947	0.210308176333822	1.33010665635238	0.183483132718675	0.343079522535386	TSPAN9	1700.76175092912	0.236705297892007	0.252970964838334	0.935701447173113	0.349426925312718	0.525706719187013	TSPAN9	2633.7636256419	0.602698788155006	0.19972341592166	3.01766713419027	0.00254728532228963	0.0110963369145994	TSPAN9	973.264419689793	0.42086358535996	0.19155000056333	2.1971473981845	0.0280099209289153	0.068160107422983	TSPAN9	FALSE	FALSE	FALSE	FALSE	12	3077252	3077654	403	*	KOS_2h_peak_3218	279	.	11.52924	31.97264	27.94253	150	Promoter (<=1kb)	12	3077355	3286564	209210	1	ENST00000537971	0	TSPAN9	Promoter (<=1kb)	12	3077411	3077476	66	*	KOS_4h_peak_283	68	.	6.99417	11.70148	6.84622	36	Promoter (<=1kb)	12	3077428	3084210	6783	1	ENST00000539631	0	TSPAN9	Promoter (<=1kb)
ENSG00000011105	1752.84054169568	0.279732305226947	0.210308176333822	1.33010665635238	0.183483132718675	0.343079522535386	TSPAN9	1700.76175092912	0.236705297892007	0.252970964838334	0.935701447173113	0.349426925312718	0.525706719187013	TSPAN9	2633.7636256419	0.602698788155006	0.19972341592166	3.01766713419027	0.00254728532228963	0.0110963369145994	TSPAN9	973.264419689793	0.42086358535996	0.19155000056333	2.1971473981845	0.0280099209289153	0.068160107422983	TSPAN9	FALSE	FALSE	FALSE	FALSE	12	3200345	3200972	628	*	KOS_2h_peak_3219	70	.	5.72782	10.35748	7.07587	292	Promoter (<=1kb)	12	3201177	3282108	80932	1	ENST00000407263	-205	TSPAN9	Promoter (<=1kb)	12	3077411	3077476	66	*	KOS_4h_peak_283	68	.	6.99417	11.70148	6.84622	36	Promoter (<=1kb)	12	3077428	3084210	6783	1	ENST00000539631	0	TSPAN9	Promoter (<=1kb)
ENSG00000011105	1752.84054169568	0.279732305226947	0.210308176333822	1.33010665635238	0.183483132718675	0.343079522535386	TSPAN9	1700.76175092912	0.236705297892007	0.252970964838334	0.935701447173113	0.349426925312718	0.525706719187013	TSPAN9	2633.7636256419	0.602698788155006	0.19972341592166	3.01766713419027	0.00254728532228963	0.0110963369145994	TSPAN9	973.264419689793	0.42086358535996	0.19155000056333	2.1971473981845	0.0280099209289153	0.068160107422983	TSPAN9	FALSE	FALSE	FALSE	FALSE	12	3275563	3275737	175	*	KOS_2h_peak_3220	154	.	7.6248	19.1388	15.43472	71	Promoter (2-3kb)	12	3272912	3280471	7560	1	ENST00000492305	2651	TSPAN9	Promoter (2-3kb)	12	3077411	3077476	66	*	KOS_4h_peak_283	68	.	6.99417	11.70148	6.84622	36	Promoter (<=1kb)	12	3077428	3084210	6783	1	ENST00000539631	0	TSPAN9	Promoter (<=1kb)
ENSG00000011260	1987.0959304149	0.00752943496135247	0.204380984464515	0.0368401932355881	0.970612426219036	0.984846498827657	UTP18	2035.89575771123	-0.00274620134374243	0.208960935954644	-0.0131421757430227	0.989514362721077	0.994684346140855	UTP18	2503.03180803163	-0.0860264609590695	0.156615886154152	-0.549283109597173	0.582811176801422	0.71738597319862	UTP18	988.70123947083	-0.285601306120117	0.170273931463052	-1.67730493837861	0.0934828673862108	0.178059501327935	UTP18	FALSE	FALSE	FALSE	FALSE	17	51260309	51261544	1236	*	KOS_2h_peak_6983	653	.	20.35339	70.54416	65.32647	994	Promoter (<=1kb)	17	51260546	51297933	37388	1	ENST00000225298	0	UTP18	Promoter (<=1kb)	17	51261186	51261376	191	*	KOS_4h_peak_618	77	.	7.60953	12.7015	7.75994	57	Promoter (<=1kb)	17	51260546	51297933	37388	1	ENST00000225298	640	UTP18	Promoter (<=1kb)
